rsrp,rsrq,ref_signal_power,cipher_null,integrity_null,tac_change,cell_barred,auth_present,smc_present,reject_cause,label
-80.43483073882558,-11.273388129345694,12.658485992107826,0,0,0,0,1,1,0,0
-87.24889559873225,-4.943434220581532,28.067142077160256,1,0,1,1,0,0,0,1
-96.62331187836438,-12.30165120559192,12.107057256236644,0,0,0,0,1,1,0,0
-93.38155046535046,-7.8108529786488745,18.30285456570124,0,0,0,0,1,1,0,0
-71.71503825733978,-8.245733407176363,30.877644259566544,0,1,0,0,0,0,12,1
-96.53043459905292,-8.219335915283299,15.064517661104016,0,0,0,0,1,1,0,0
-91.60027282051081,-15.430639963260449,21.577206840934764,0,0,0,0,1,1,0,0
-74.92204193645857,-3.0,28.142908847747226,1,1,0,1,0,0,22,1
-68.77844195269614,-4.279841711379452,22.950572819639028,1,0,1,0,0,0,22,1
-78.74588414190836,-5.41503903016337,27.91763315976247,1,0,1,0,0,1,3,1
-65.12198914769922,-6.638633144766125,34.7956646757648,1,0,1,1,0,0,22,1
-76.95460951705942,-6.420670595635523,40.1515155136664,1,1,1,1,0,0,3,1
-94.94928750110185,-12.17804529310293,11.674856656195695,0,0,0,0,1,1,0,0
-108.95668789579354,-8.310060779450726,14.11361532000759,0,0,0,0,1,1,3,0
-71.81999651963496,-11.030200245654548,30.745116671989308,1,1,1,0,0,0,0,1
-66.60120685128274,-4.156864730224396,28.569298090752618,1,1,0,0,0,0,12,1
-76.68447157120032,-8.688243493950946,17.25895659831182,1,0,1,0,0,1,12,1
-87.67277966115189,-11.256546231775115,8.327861600443613,0,0,0,0,1,1,0,0
-97.97531665057032,-13.45025648245709,15.58252125737554,0,1,0,0,0,0,0,1
-70.58151141777559,-9.484781186782472,27.30944656618429,1,1,0,0,0,0,3,1
-68.59824189253412,-5.261985188737336,27.37071528649713,1,0,1,1,0,0,22,1
-96.39338187043967,-9.306153931769906,11.263043743408161,1,0,1,0,1,1,0,0
-63.21976032226318,-3.0,30.53816712253346,0,0,1,1,1,0,12,1
-65.26423373233578,-6.961769904387825,14.510540610296873,0,1,0,0,0,0,7,1
-66.79917092431646,-4.889443709337875,38.902647805216006,0,1,0,0,0,0,0,1
-83.50958594749368,-9.811905090289857,14.353115987835011,0,0,0,0,1,1,0,0
-84.48153702795275,-9.889583502709137,10.811633116934182,0,0,0,0,1,1,0,0
-91.85738025392065,-6.766469932764455,24.97570802291196,0,0,0,0,1,1,0,0
-69.1513760846851,-3.0842663997697937,29.634548128076617,1,1,0,0,1,0,22,0
-99.23551541892859,-6.6374780457905,12.659246204291954,0,0,0,0,1,1,3,0
-95.22385965224174,-12.745373978438504,13.401119774840945,0,0,0,0,1,1,0,0
-98.52521937255794,-16.323068162843207,10.098432802123568,0,0,0,0,1,1,0,0
-91.52187140426705,-3.101232720888042,16.072651123821263,0,0,0,0,1,1,3,0
-93.1177911072939,-15.921501609576891,13.587025232689566,0,0,0,0,1,1,0,0
-97.02702055158412,-7.986315965158904,14.471595148747499,0,0,0,0,1,1,0,0
-84.12623519763511,-10.920091863477811,17.75444680391555,0,0,0,0,1,1,0,0
-65.23564921283727,-5.3912121597364315,39.30586764304061,0,0,0,1,1,0,7,1
-87.2088469742608,-12.417980826495393,15.186052680858966,0,0,0,0,1,1,0,0
-69.97950469594893,-6.483109844677029,32.113370305209926,0,1,0,1,0,1,12,1
-91.45963500636758,-11.758154919926676,12.20711416106971,0,0,0,0,1,1,0,0
-107.8180763284714,-8.349392511920678,17.004341730489863,0,0,0,0,1,0,7,0
-90.84271541322798,-11.304098421169403,10.238064981246579,0,0,0,0,1,1,0,0
-90.06548640248177,-13.649811145868215,12.664452243631125,0,0,0,0,1,1,0,0
-99.56754929217436,-11.745164047606739,8.523712719527342,0,0,0,0,1,1,0,0
-76.26513416121915,-6.48963514852612,24.848161766264223,0,0,0,0,1,1,3,1
-72.57645845494322,-7.97600180520563,32.575353770840444,1,1,0,1,1,0,15,1
-87.11090946431386,-10.117296763649659,12.39450283972979,0,1,1,0,1,1,0,0
-101.35679564100045,-9.959872561852412,16.790860120380273,0,0,0,0,1,1,3,0
-97.4693844443713,-13.74717991203416,12.35102072270163,0,0,0,0,1,1,0,0
-91.3249138262671,-12.18873158240694,12.934809612553966,0,0,0,0,1,1,3,0
-68.86818577552141,-10.860530786341787,26.69653403938776,1,0,1,1,0,0,7,1
-103.93907290391687,-6.425831079125757,10.655705669550084,0,0,0,0,1,1,7,0
-85.04042097082844,-10.285857361041804,9.564491016307937,0,0,0,0,1,1,0,0
-88.99902550290444,-9.073602169455503,16.792568578506824,0,0,0,0,1,1,0,0
-100.94870583050051,-13.490421399376814,7.714598632301446,0,0,0,0,1,1,0,0
-72.08612101093287,-3.0,28.31360958031194,0,1,1,1,0,0,15,1
-62.95788369552643,-10.841239038840891,28.936577615655835,0,1,0,0,0,0,22,1
-94.20772143194239,-11.13902941254452,13.408888344239168,1,0,0,0,1,1,7,0
-82.48225582664077,-9.887430302981205,13.75344226420112,0,0,0,0,0,1,3,0
-92.24316076199715,-8.697970529649679,13.775191684113809,0,0,0,0,1,1,0,0
-71.76970117043624,-5.901856607502465,19.917339129479245,1,1,0,0,1,0,0,1
-75.600535226804,-11.637398787998073,34.17478779852058,0,1,1,0,0,0,7,1
-55.473717782279095,-3.0,16.17559095284439,1,0,1,1,1,0,22,1
-68.32811758941534,-4.8489986958532025,26.334968046541217,0,1,0,0,0,0,22,1
-72.08157882914921,-6.550173411339246,28.422751082072242,1,1,0,0,0,0,15,1
-69.76412192618349,-8.517145605877454,22.019361339216218,1,1,0,1,0,0,7,1
-97.67564937884701,-16.321577041989066,16.60123963323869,0,0,0,0,1,1,0,0
-73.37858623887519,-4.205677272044891,28.432215691840916,0,1,1,0,0,0,0,1
-95.46728995086946,-9.181412445922682,16.32207811435038,0,0,0,0,1,1,0,0
-80.41985267459945,-3.44638226345686,28.534790219336028,1,1,0,0,0,1,7,1
-97.89416381955337,-10.272612788877888,12.015534068229096,0,0,0,0,1,1,0,0
-90.30192666557767,-8.574615797955973,13.195298571042342,0,1,0,0,1,1,3,0
-61.98770381379924,-3.0,28.97946417483793,1,1,0,0,0,1,12,1
-85.35317103289412,-14.906389745373573,15.021291441806802,0,0,0,0,1,1,0,0
-103.18797994097491,-12.281526544214094,14.13902217369538,0,0,0,1,1,1,0,0
-58.52389207027881,-5.374047474983214,27.515993675949282,1,1,1,1,0,1,22,1
-124.18730260171827,-9.617912573030543,11.331804214156957,0,0,0,0,1,1,0,0
-93.066843826586,-7.20208347102664,19.228757080965465,0,0,0,0,1,1,0,0
-92.0703232177285,-9.87210692668676,17.230303371299264,0,0,1,0,1,1,0,0
-84.59964324240833,-10.129400768922721,3.553926519597308,0,0,0,0,1,1,0,0
-103.12463264966033,-4.421515577130066,19.18256048083706,0,0,0,0,1,1,0,0
-95.69675336842008,-6.702425333356562,6.487321832056752,0,0,0,0,1,1,0,0
-58.857235882341364,-6.219593777195946,33.39784392450121,0,1,0,0,0,0,0,0
-103.57706417141488,-12.950247935977092,16.037150566139633,0,0,0,0,1,1,0,0
-76.19878350074855,-8.088386751334996,22.340377746771395,1,1,1,0,0,1,3,1
-88.72124770713492,-7.384196900441647,18.436184232710943,0,0,0,0,1,1,0,0
-101.02313533782896,-9.65875553954157,13.061076953804024,0,0,0,0,1,0,0,0
-108.8185633855388,-11.042570236580557,13.771491707656859,0,0,1,0,1,1,7,0
-102.88126425848661,-3.0,20.525116062235703,0,0,0,0,1,1,3,0
-80.68451317223176,-3.66099938186047,23.42755364932285,1,1,0,0,0,0,7,1
-67.32249541564087,-13.339451342360604,20.43038391628866,1,1,1,0,0,0,12,1
-68.84272786584864,-8.009337707000935,24.04170146808984,1,0,1,0,0,0,22,1
-68.64545594149149,-3.4339340451718883,17.359737653509793,1,0,0,0,1,0,3,1
-105.61114174191651,-3.310804475771355,18.29488370817517,0,0,0,0,1,1,0,0
-61.224145943341604,-3.0,35.51225959131448,1,1,0,1,0,0,7,1
-91.39746177564949,-8.741605321440256,12.090529037363472,0,0,0,0,1,1,0,0
-96.33542344086852,-14.878253465879549,19.19211831046901,0,0,0,0,1,1,0,0
-68.60777754591578,-3.51094275748396,28.86336988492053,0,1,1,0,0,0,0,1
-69.27421323578366,-9.846963514579977,28.456501113292855,1,0,0,0,0,1,3,0
-113.66892895878644,-10.75712237495345,13.542286327743035,0,0,0,0,1,1,0,0
-67.77615461637878,-11.195275602147543,24.69775909696242,1,1,1,0,1,0,12,1
-80.61951066684288,-9.906858398534338,12.151783335268147,0,0,1,0,1,1,3,0
-71.40332915262378,-8.86095829756498,24.221442704093164,1,0,0,0,0,1,3,1
-110.13557002649529,-9.830509924020301,7.332736512939694,0,0,0,0,1,1,7,0
-59.13573002248974,-6.936679183344745,28.919961788875717,0,0,1,1,1,1,7,1
-78.2556109039642,-4.125188787984029,27.052059686929514,0,1,0,1,0,0,22,1
-93.00970152159134,-10.869626846424609,9.52823089047255,0,0,0,0,1,1,0,0
-78.18634824225586,-12.865834993211486,29.81731243232393,1,1,1,1,1,0,3,1
-83.1206497061292,-11.932624751159345,7.9002278216850925,0,0,0,0,1,1,3,0
-104.95364703088696,-13.332793285647162,16.28179805538415,0,0,1,0,1,0,0,0
-103.28062491232512,-8.344423685406124,21.46392969664819,0,0,0,0,1,1,7,0
-69.82917525334344,-7.944448150472426,27.465426861826217,1,1,0,0,0,0,15,1
-64.38043720686737,-8.524405335698281,31.933026768874065,1,0,0,0,0,0,7,1
-82.74576887519157,-15.882536795408598,14.801638768472243,0,0,0,0,1,1,0,0
-82.9413693208447,-7.170907362455833,27.11856020172752,0,1,1,0,0,0,7,1
-84.80442226447009,-10.913280288570002,22.86450988550236,0,0,0,0,1,1,0,0
-100.77246426834277,-9.671543921658737,17.76425026346751,0,1,0,0,1,1,0,0
-67.22694626349873,-7.842650377323338,32.426887764495625,0,0,0,0,1,0,3,1
-99.72565611170789,-12.78696750139174,11.05503955793361,0,0,0,0,1,1,3,0
-94.45936744408887,-14.678149705916827,18.276416675648555,0,0,0,0,1,1,7,0
-107.71653994647176,-10.307986273121898,11.866395784413518,0,0,0,0,1,1,0,0
-89.39421474512332,-11.479665536517732,21.59244864729552,0,0,0,0,1,0,0,0
-94.88811822507766,-8.25067559302677,16.368013829684084,1,0,0,0,1,0,0,0
-113.01421832495237,-16.468069127649944,11.863430826118364,0,0,0,0,1,1,7,0
-67.29991929724298,-9.785964345766963,29.449902492467483,1,1,1,1,0,1,12,1
-63.35617804537652,-10.007306413961238,30.725393272407032,0,1,0,1,0,1,15,1
-83.35963538983431,-12.82159064650365,18.202876486678623,0,0,0,0,1,1,0,1
-104.80484611013799,-14.815813741397703,15.731658920514821,0,0,0,0,1,1,7,1
-95.76943149538666,-13.281211185150012,16.334196046544818,0,0,0,0,1,1,0,0
-97.27907253106059,-12.034214585480498,15.028828241505481,0,0,0,0,1,1,7,0
-96.30132736435927,-18.86685647303521,14.144187424556753,0,0,0,0,1,1,7,0
-68.96502340580601,-3.403983408809901,33.22742462756186,0,0,0,0,0,1,22,0
-66.07131348537152,-3.1837963399683855,22.515826569547,1,0,1,0,1,1,0,0
-85.94212342256601,-10.58493965835936,9.475344274036905,0,0,0,0,1,1,3,0
-96.23623585655042,-7.652323522854522,13.257079647333041,0,0,0,0,1,1,0,0
-80.35829941132471,-8.845849338293023,25.010389638619046,1,0,1,0,0,0,15,1
-90.31022134912577,-11.341472971989841,10.24447938560958,0,0,0,0,1,1,0,0
-95.82790614452769,-9.463777110141018,7.360948377014877,0,0,0,1,1,1,7,0
-105.94527359396533,-8.990797183930383,16.2376513590397,0,0,1,0,1,1,7,0
-96.96048520952561,-6.786086383211153,12.911046081829973,0,0,0,0,1,1,0,0
-71.97417218081999,-5.842892542094308,30.04095234710087,0,0,1,0,1,0,0,1
-94.70217730862738,-7.4964233578928265,13.660271850905572,0,0,0,0,1,1,0,0
-86.45222755208769,-14.127740765804655,19.316038556944452,0,0,0,0,1,1,0,0
-86.28626002631366,-3.0,9.15017046058339,0,0,0,0,1,1,7,1
-65.03327830784112,-3.6269495158039136,24.717498751851114,1,0,1,0,0,1,12,1
-94.95186655651143,-9.705994257701851,15.075964746560434,0,0,0,0,1,1,0,0
-89.85338564248764,-8.192042661080503,19.95153475167492,0,0,0,0,1,1,3,0
-92.09236529728742,-5.612934209579918,24.198656278459353,0,0,0,0,1,1,0,0
-96.31950220316975,-11.474622478471497,16.885001831383576,0,0,0,0,1,1,3,0
-70.60368257599077,-3.0,32.490859123283286,0,0,1,0,0,1,22,1
-66.60513056747904,-9.792329635092294,38.18148001130421,1,1,0,0,0,0,3,1
-109.64724660678024,-10.05111366801239,11.017239092632773,0,0,0,0,1,1,0,0
-98.02530043231512,-9.8395551195343,17.21230714810098,0,0,0,0,1,1,7,0
-70.81992330465486,-6.111408993900966,33.872835603735716,0,1,1,1,1,1,22,1
-89.38437099022984,-8.866087006015904,19.40148272278889,0,0,0,0,1,1,3,0
-52.82641853629288,-4.8375307099443114,18.150057280511923,0,1,1,0,0,0,3,1
-96.790870535044,-10.651678474656029,12.261775903280798,0,0,0,0,1,1,0,0
-74.78262660478902,-6.516599944645375,27.17882108806561,1,1,0,0,0,1,15,1
-66.54452999252094,-7.557578106472578,17.518102815447723,1,1,1,0,1,0,3,1
-68.51088043313982,-8.01369126011377,26.707997722659382,0,1,1,0,0,0,22,1
-82.07032254679034,-5.908449025201931,19.078043670658516,0,0,0,0,0,1,0,0
-94.71152058561763,-8.262154086037201,17.10038389589039,0,0,0,0,1,1,0,0
-115.01359875327724,-11.888033453003514,13.375465418116057,0,0,0,0,0,1,7,0
-73.95324086733365,-4.334636707088734,27.4830230241309,1,0,0,0,1,0,7,1
-92.62865599353073,-11.969112680644326,13.821724981353555,0,0,0,0,1,1,0,0
-109.87868325236502,-16.541098626214566,16.020773407024066,0,0,0,0,1,1,0,0
-64.88094305029591,-6.291975614739476,30.86270530559201,1,0,0,0,0,0,3,1
-114.15408243920378,-12.459261786312531,13.394980242720704,0,1,0,0,1,1,3,0
-96.80345159382479,-5.7973544190611,16.93857404524681,0,0,0,0,1,1,0,0
-76.86923635380307,-9.363004607271195,21.755906371590925,1,0,1,0,1,0,0,1
-99.23594167251042,-4.49132248080994,12.653937396320142,1,0,0,0,1,1,0,1
-116.3826754648235,-11.434249173261474,9.188969812951411,0,0,0,0,1,1,0,0
-72.77659230800039,-10.419331770406323,32.4870859746566,1,0,0,0,0,0,7,1
-97.55285277608718,-6.433647656938378,19.083531284009897,0,0,0,0,1,1,0,0
-65.65438396769353,-7.653725554948659,21.512804842802844,1,1,0,0,0,0,0,1
-94.97605367040035,-6.757431385147386,8.937232313946113,0,0,0,0,1,0,3,0
-103.4231880856316,-8.503841676790831,14.295147764152096,0,0,0,0,1,1,0,0
-85.95920546876388,-11.470666450116326,14.025887833100555,0,0,0,0,1,1,3,0
-74.21861018723334,-10.841801340514191,16.585634008828272,0,0,0,0,1,1,7,0
-61.69536492096446,-9.56773733857574,24.612426301147853,1,0,1,1,0,0,0,1
-93.18571163112692,-19.191339598937187,17.442968623184775,0,1,0,0,1,1,0,0
-106.58501807532038,-11.354153352893185,19.112214261596733,0,0,0,0,1,1,0,1
-99.91181441114318,-8.548053118145418,16.51455729535214,0,0,0,0,1,1,0,0
-70.51318241168843,-3.5799336638701593,17.43221146898145,0,1,1,0,1,0,0,1
-76.70444826270364,-7.6993249899352465,23.685996964118004,1,1,0,0,0,0,12,1
-89.99527684826131,-8.908905548971111,18.048596967834744,0,0,0,0,1,1,3,1
-74.11748180811671,-11.458974927400362,32.855624192262766,1,1,0,1,0,1,0,1
-99.0979418325723,-13.552384995694817,10.926737870554966,0,0,0,0,1,1,0,0
-72.7057075601406,-5.839601336726419,25.562639425992177,1,0,1,0,1,0,0,1
-91.1187110996341,-5.2515116596799984,15.428620291357294,0,0,0,0,1,1,0,0
-79.89533102955238,-6.496812496852068,24.452535654511106,0,0,1,0,0,0,0,1
-88.22732811325277,-12.173027558224604,13.425450114811824,0,0,0,0,1,1,0,0
-101.57109343379508,-7.4139998487635985,21.72953434136039,0,0,0,0,1,1,0,0
-89.84848965378514,-11.474966844896453,15.81882674408212,0,0,0,0,1,1,0,1
-75.43895883952867,-17.14380202036576,17.884901491199166,0,0,0,0,1,1,0,0
-78.24696384784619,-3.0,28.29360246122267,1,1,0,1,0,1,22,1
-68.1668139474615,-3.0,25.056170860114136,1,1,0,0,0,0,15,1
-87.51562299627881,-8.769363952961346,10.158405088868847,0,0,0,0,1,1,0,0
-76.32072746685854,-10.993291057117546,25.35620950741999,1,1,0,0,0,1,0,1
-71.56498067344974,-11.244097885627975,20.627309346364203,1,1,0,0,0,0,7,1
-77.59120021011684,-3.0,22.464162011267263,0,0,0,1,1,1,22,1
-103.2744644133952,-15.858446590144744,24.439087737318445,0,0,0,0,1,1,0,0
-96.0486932055018,-9.562185117565678,18.881991923454922,0,0,0,0,1,1,0,0
-62.14344218832692,-5.8635711839261635,32.334184885806735,1,0,0,0,1,1,15,0
-96.23604543399921,-7.086582979531265,11.915079335061446,0,0,0,0,1,1,0,0
-74.89755886634217,-8.742637945270067,25.678984108408514,0,1,0,0,0,0,15,1
-78.25112450264962,-5.8686296761893395,19.81124983409231,1,0,0,0,0,0,15,1
-82.11250403990485,-7.758183846569635,14.600661678018199,0,0,0,0,1,1,7,0
-63.529464841464474,-6.869268010508166,28.625280955559457,0,1,0,1,0,1,7,1
-77.46148355523917,-6.350949031061866,12.85988718465893,0,0,0,0,0,0,12,1
-87.25377316326815,-11.446697436108764,7.333610129927156,0,0,0,0,1,1,7,1
-109.05377425982866,-7.864068931026846,16.57291910793931,0,0,0,0,1,1,0,0
-73.56675024878389,-3.0,28.3638393196068,1,1,0,0,0,0,22,1
-91.02271404756989,-8.880843044697466,17.336676293409162,0,0,1,0,1,1,0,1
-77.97224214051869,-15.19962730962695,20.312626483583188,0,0,0,0,1,1,0,0
-62.15367584818081,-5.834539201602491,25.24889124281605,1,1,1,0,0,0,22,1
-75.88457738606976,-7.185122043621552,29.035567150574135,1,1,0,0,0,0,7,1
-75.98549446185896,-5.945122002929952,26.527925397208406,1,0,1,0,0,0,0,1
-78.64740000018412,-4.436160414806714,32.24200528101898,0,0,0,0,0,1,0,1
-93.00771102154447,-10.023713546119708,21.509605357858742,0,0,0,0,1,1,0,0
-94.46763347312636,-12.144629685692529,15.45973564632405,0,0,0,0,1,1,0,0
-93.2504912261679,-9.796040121846733,25.414505195001638,0,0,0,0,1,1,0,0
-68.50677353940125,-7.096594394207822,24.534591081004237,0,1,1,0,0,0,7,1
-74.07714297896962,-10.418392669446437,24.254733128417836,1,1,0,1,0,0,7,1
-81.23384135067212,-5.228643106251931,22.697984148050292,0,0,0,0,1,1,0,0
-104.25078128212266,-9.71368288453679,21.18092860678624,0,0,0,1,1,1,0,0
-98.41802117069227,-11.799248347356594,6.873521725347892,0,0,0,0,1,1,0,0
-72.77763920295516,-3.0,31.809686182409,1,0,0,0,1,0,15,1
-70.2638843786257,-8.55423211973018,29.372317694042724,1,1,1,0,0,0,3,1
-95.40957689453278,-9.488124764380622,11.051779381852453,0,0,0,0,1,1,7,0
-60.63654837887125,-8.095163028596424,33.09049323739682,1,1,0,1,0,0,12,1
-102.9828158659522,-5.221263732631576,14.710350644677826,1,0,0,0,1,1,0,0
-68.32960920476307,-13.025135310667947,20.23221369110088,0,1,1,0,0,0,22,1
-95.70301393932496,-7.46108781307681,16.95196548321835,0,0,0,0,1,1,0,0
-77.8668191930363,-11.648657863390248,8.911202899234286,0,0,0,0,1,1,7,0
-94.93195498621478,-6.575557695690347,11.178753964720766,0,0,0,0,1,1,0,0
-64.9473031230084,-9.034043375561442,24.046241089717544,0,1,0,0,0,0,0,1
-74.84961066059616,-6.5485722339741566,33.826015792304496,0,1,1,0,1,1,15,1
-102.99769782935505,-8.994872897387761,14.966880464281653,0,0,0,0,0,1,3,0
-94.11683419510226,-8.624322591363494,18.49736971378555,0,0,1,0,1,1,7,0
-88.67355102647936,-13.038051554164486,16.429459888622695,0,0,0,0,1,1,0,0
-70.25115522439026,-11.215349626205482,33.049777784081805,0,0,1,0,0,0,15,1
-74.75517203975812,-5.805219237189715,31.339779526474572,0,0,1,0,1,0,7,1
-67.15579401655408,-5.199731334212194,16.903890893279193,1,0,1,0,0,0,3,1
-75.08498317426103,-7.82107672532609,27.759938241241358,1,0,0,1,0,0,0,1
-94.06651352687417,-6.865381562636717,18.277372388238987,0,0,0,0,1,0,0,0
-74.98468197996156,-8.458791146084213,31.85690263275233,1,0,1,0,1,1,7,1
-96.25310318126472,-6.263095119484381,7.761532124331083,0,0,0,0,1,1,0,0
-97.62820178498315,-9.009130163150225,19.744570008475325,0,0,0,0,1,1,0,0
-88.03555512464219,-7.821704915660996,10.705190349128795,0,0,0,0,0,1,0,0
-97.45666574667662,-8.113611119169091,10.927529553925257,0,0,1,0,1,1,0,0
-69.62154595897029,-7.994956799792352,29.43648422041284,0,1,1,0,1,0,0,1
-91.41520508851038,-10.001689291368876,19.241308819118778,0,0,0,0,1,1,0,0
-65.70578595604572,-8.701050865244683,35.81068849226415,0,1,1,0,1,1,15,1
-88.15984540562177,-13.608089757703091,13.946090999283859,0,0,0,0,1,0,0,0
-100.23426621350045,-9.975154270126218,19.78535794148099,0,0,0,0,1,1,7,1
